DATE,CODE,NAME,WEBSITE LINK, LAST 12 MONTHS Low,LAST 12 MONTHS High,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
28-01-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 26.00 , 22.00 , 22.00 , 22.00 , 24.00 , (2.00),8.33%,100,
28-01-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 11.90 , 9.00 , 9.40 , 9.14 , 9.10 , 0.04 ,0.44%,157800,
28-01-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 22.50 , 18.50 , 18.50 , 18.50 , 18.50 , - ,-,-,
28-01-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP, 10.20 , 14.05 , 12.55 , 12.85 , 12.60 , 12.65 , (0.05),0.40%,35800,
28-01-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK, 58.50 , 90.00 , 75.00 , 76.00 , 75.00 , 75.00 , - ,-,61500,
28-01-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY, 28.00 , 43.00 , 36.30 , 36.75 , 36.50 , 36.75 , (0.25),0.68%,3623100,
28-01-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK, 2.86 , 5.48 , 3.60 , 3.95 , 3.84 , 3.75 , 0.09 ,2.40%,193500,
28-01-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH, 42.00 , 55.00 , 46.50 , 46.50 , 46.50 , 46.50 , - ,-,24000,
28-01-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB, 30.00 , 42.50 , 35.80 , 36.00 , 35.90 , 35.90 , - ,-,193900,
28-01-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK, 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , - ,-,-,
28-01-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA, 20.00 , 31.82 , 24.00 , 25.40 , 24.75 , 24.75 , - ,-,29900,
28-01-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC, 72.25 , 104.00 , 79.75 , 79.75 , 79.75 , 79.75 , - ,-,-,
28-01-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK, 132.00 , 201.00 , 137.50 , 139.00 , 138.50 , 139.00 , (0.50),0.36%,19700,
28-01-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON, 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , - ,-,-,
28-01-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD, 0.75 , 1.50 , 1.03 , 1.10 , 1.05 , 1.05 , - ,-,9500,
28-01-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS, 2.50 , 6.00 , 3.70 , 3.87 , 3.71 , 3.75 , (0.04),1.07%,5200,
28-01-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 0.80 , 3.96 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
28-01-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 4.20 , 5.34 , 4.40 , 4.79 , 4.77 , 4.36 , 0.41 ,9.40%,3200,
28-01-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV, 0.49 , 6.00 , 4.76 , 5.80 , 5.62 , 5.28 , 0.34 ,6.44%,55600,
28-01-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG, 9.00 , 27.00 , 14.50 , 15.50 , 14.75 , 15.15 , (0.40),2.64%,31500,
28-01-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER, 1.91 , 4.62 , 2.88 , 3.17 , 3.00 , 3.17 , (0.17),5.36%,2100,
28-01-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL, 18.00 , 26.50 , 20.50 , 20.55 , 20.50 , 20.55 , (0.05),0.24%,400,
28-01-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE, 11.50 , 18.00 , 15.60 , 15.60 , 15.60 , 15.60 , - ,-,-,
28-01-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM, 0.23 , 0.40 , 0.28 , 0.28 , 0.28 , 0.28 , - ,-,2600,
28-01-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN, 5.04 , 25.00 , 6.40 , 6.40 , 6.40 , 6.28 , 0.12 ,1.91%,1700,
28-01-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM, 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , - ,-,-,
28-01-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB, 19.05 , 53.00 , 45.25 , 46.00 , 45.70 , 45.85 , (0.15),0.33%,3200,
28-01-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 36.00 , 58.00 , 40.00 , 40.00 , 40.00 , 40.00 , - ,-,-,
28-01-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.26 , 2.43 , 1.31 , 1.40 , 1.40 , 1.31 , 0.09 ,6.87%,8200,
28-01-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT, 7.80 , 16.00 , 10.15 , 10.50 , 10.20 , 11.25 , (1.05),9.33%,1200,
28-01-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN, 4.40 , 6.28 , 4.95 , 5.50 , 5.12 , 4.93 , 0.19 ,3.85%,902300,
28-01-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4, 5.00 , 5.00 , 5.00 , 5.00 , 5.00 , 5.00 , - ,-,-,
28-01-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , - ,-,-,
28-01-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC, 1.16 , 2.50 , 1.50 , 1.66 , 1.51 , 1.59 , (0.08),5.03%,1772200,
28-01-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL, 21.00 , 27.50 , 23.80 , 23.80 , 23.80 , 24.10 , (0.30),1.24%,1000,
28-01-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME, 5.86 , 8.60 , 7.00 , 7.12 , 7.04 , 7.12 , (0.08),1.12%,800,
28-01-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT, 6.00 , 10.65 , 7.40 , 7.50 , 7.46 , 7.42 , 0.04 ,0.54%,22200,
28-01-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC, 1.95 , 2.65 , 2.06 , 2.15 , 2.13 , 2.14 , (0.01),0.47%,44600,
28-01-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB, 210.00 , 296.00 , 280.00 , 280.00 , 280.00 , 278.50 , 1.50 ,0.54%,1200,
28-01-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE, 2.00 , 3.00 , 2.45 , 2.50 , 2.50 , 2.49 , 0.01 ,0.40%,8018700,
28-01-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY, 6.80 , 10.50 , 7.50 , 7.50 , 7.50 , 7.44 , 0.06 ,0.81%,4000,
28-01-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM, 9.50 , 16.50 , 13.50 , 13.50 , 13.50 , 13.50 , - ,-,-,
28-01-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM, 15.15 , 27.80 , 17.00 , 17.45 , 17.05 , 17.00 , 0.05 ,0.29%,166200,
28-01-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR, 0.30 , 0.53 , 0.37 , 0.41 , 0.38 , 0.38 , - ,-,79200,
28-01-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 ", - ,-,-,
28-01-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH, 1.81 , 2.60 , 2.30 , 2.40 , 2.31 , 2.40 , (0.09),3.75%,7900,
28-01-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL, 1.08 , 2.68 , 1.43 , 1.43 , 1.43 , 1.43 , - ,-,-,
28-01-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE, 6.50 , 9.98 , 8.40 , 8.60 , 8.40 , 8.40 , - ,-,7700,
28-01-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC, 53.00 , 72.00 , 58.00 , 58.00 , 58.00 , 58.00 , - ,-,-,
28-01-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT, 305.00 , 500.00 , 405.00 , 407.50 , 406.00 , 405.00 , 1.00 ,0.25%,800,
28-01-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB, 7.80 , 13.00 , 11.70 , 12.00 , 11.75 , 11.55 , 0.20 ,1.73%,21600,
28-01-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL, 138.00 , 185.00 , 150.00 , 152.00 , 150.75 , 148.50 , 2.25 ,1.52%,7800,
28-01-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH, 0.76 , 2.01 , 1.36 , 1.36 , 1.36 , 1.35 , 0.01 ,0.74%,400,
28-01-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH, 10.40 , 12.25 , 10.40 , 10.40 , 10.40 , 10.40 , - ,-,-,
28-01-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA, 26.10 , 33.00 , 32.00 , 32.00 , 32.00 , 32.00 , - ,-,100,
28-01-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM, 25.95 , 39.95 , 35.50 , 36.50 , 36.20 , 36.40 , (0.20),0.55%,4469900,
28-01-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR, 4.98 , 9.16 , 6.16 , 6.20 , 6.18 , 6.18 , - ,-,1700,
28-01-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD," 1,615.00 "," 2,100.00 "," 1,975.00 "," 1,975.00 "," 1,975.00 "," 1,975.00 ", - ,-,-,
28-01-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15, 152.56 , 195.36 , 176.43 , 177.98 , 177.05 , 176.96 , 0.09 ,0.05%,-,
28-01-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25, 166.78 , 221.63 , 199.51 , 202.27 , 201.37 , 201.76 , (0.39),0.19%,-,
28-01-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I," 1,723.96 "," 2,060.11 "," 1,888.74 "," 1,888.74 "," 1,888.74 "," 1,889.74 ", (1.00),0.05%,-,
28-01-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I," 2,935.01 "," 3,736.79 "," 3,445.65 "," 3,445.65 "," 3,445.65 "," 3,450.04 ", (4.39),0.13%,-,
28-01-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI, 127.01 , 169.11 , 156.56 , 156.56 , 156.56 , 156.95 , (0.39),0.25%,-,
28-01-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK," 1,511.03 "," 1,980.09 "," 1,776.78 "," 1,776.78 "," 1,776.78 "," 1,777.75 ", (0.97),0.05%,-,
28-01-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU," 1,201.29 "," 1,552.69 "," 1,388.84 "," 1,388.84 "," 1,388.84 "," 1,389.35 ", (0.51),0.04%,-,
29-01-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD, 8.20 , 14.50 , 13.85 , 13.85 , 13.85 , 13.85 , - ,-,-,
29-01-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ, 301.00 , 397.00 , 365.00 , 365.00 , 365.00 , 365.00 , - ,-,-,
29-01-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC, 64.00 , 90.00 , 78.00 , 78.00 , 78.00 , 78.00 , - ,-,-,
29-01-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT, 360.00 , 475.00 , 360.00 , 360.00 , 360.00 , 360.00 , - ,-,-,
29-01-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN, 14.80 , 20.00 , 17.85 , 17.85 , 17.85 , 17.85 , - ,-,-,
29-01-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK, 106.00 , 150.00 , 137.00 , 137.00 , 137.00 , 137.00 , - ,-,700,
29-01-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 26.00 , 22.00 , 22.00 , 22.00 , 22.00 , - ,-,-,
29-01-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 11.90 , 9.14 , 9.38 , 9.32 , 9.14 , 0.18 ,1.97%,20200,
29-01-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 23.10 , 18.50 , 18.50 , 18.50 , 18.50 , - ,-,-,
29-01-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP, 10.20 , 14.05 , 12.50 , 12.70 , 12.60 , 12.60 , - ,-,53500,
29-01-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK, 58.50 , 90.00 , 76.00 , 76.00 , 76.00 , 75.00 , 1.00 ,1.33%,500,
29-01-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY, 28.00 , 43.00 , 36.35 , 36.80 , 36.50 , 36.50 , - ,-,6281500,
29-01-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK, 2.86 , 5.48 , 3.80 , 3.95 , 3.86 , 3.84 , 0.02 ,0.52%,21400,
29-01-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH, 42.00 , 55.00 , 47.00 , 47.00 , 47.00 , 46.50 , 0.50 ,1.08%,1900,
29-01-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB, 30.00 , 42.50 , 35.75 , 35.95 , 35.85 , 35.90 , (0.05),0.14%,3843900,
29-01-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK, 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , - ,-,-,
29-01-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA, 20.00 , 31.82 , 24.75 , 24.75 , 24.75 , 24.75 , - ,-,100,
29-01-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC, 72.25 , 104.00 , 79.75 , 80.00 , 80.00 , 79.75 , 0.25 ,0.31%,11400,
29-01-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK, 132.00 , 201.00 , 137.50 , 139.00 , 138.50 , 138.50 , - ,-,2600,
29-01-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON, 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , - ,-,-,
29-01-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD, 0.75 , 1.50 , 1.03 , 1.05 , 1.04 , 1.05 , (0.01),0.95%,3100,
29-01-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS, 2.50 , 6.00 , 3.70 , 3.70 , 3.70 , 3.71 , (0.01),0.27%,800,
29-01-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 0.80 , 3.96 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
29-01-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 4.05 , 5.30 , 4.40 , 4.79 , 4.71 , 4.77 , (0.06),1.26%,900,
29-01-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV, 0.49 , 6.00 , 5.14 , 5.66 , 5.58 , 5.62 , (0.04),0.71%,1200,
29-01-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG, 9.00 , 27.00 , 14.50 , 15.00 , 14.90 , 14.75 , 0.15 ,1.02%,46500,
29-01-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER, 1.91 , 4.62 , 3.00 , 3.00 , 3.00 , 3.00 , - ,-,100,
29-01-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL, 18.00 , 26.50 , 20.50 , 20.50 , 20.50 , 20.50 , - ,-,-,
29-01-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE, 11.70 , 18.00 , 15.65 , 15.65 , 15.65 , 15.60 , 0.05 ,0.32%,1000,
29-01-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM, 0.21 , 0.40 , 0.27 , 0.28 , 0.28 , 0.28 , - ,-,31700,
29-01-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN, 5.04 , 25.00 , 6.30 , 6.40 , 6.30 , 6.40 , (0.10),1.56%,34900,
29-01-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM, 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , - ,-,-,
29-01-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB, 19.05 , 51.00 , 42.00 , 45.90 , 42.05 , 45.70 , (3.65),7.99%,390800,
29-01-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 36.00 , 58.00 , 40.00 , 40.00 , 40.00 , 40.00 , - ,-,100,
29-01-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.25 , 2.43 , 1.39 , 1.43 , 1.40 , 1.40 , - ,-,35000,
29-01-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT, 7.80 , 16.00 , 10.20 , 10.20 , 10.20 , 10.20 , - ,-,-,
29-01-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN, 4.40 , 6.28 , 5.00 , 5.36 , 5.18 , 5.12 , 0.06 ,1.17%,240100,
29-01-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4, 5.00 , 5.00 , 5.00 , 5.00 , 5.00 , 5.00 , - ,-,-,
29-01-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , - ,-,-,
29-01-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC, 1.16 , 2.50 , 1.50 , 1.62 , 1.50 , 1.51 , (0.01),0.66%,7280600,
29-01-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL, 21.00 , 27.50 , 23.75 , 24.00 , 23.80 , 23.80 , - ,-,1300,
29-01-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME, 6.36 , 8.60 , 6.40 , 6.90 , 6.66 , 7.04 , (0.38),5.40%,200,
29-01-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT, 6.00 , 10.65 , 7.30 , 7.56 , 7.46 , 7.46 , - ,-,37500,
29-01-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC, 1.95 , 2.65 , 2.05 , 2.15 , 2.07 , 2.13 , (0.06),2.82%,103600,
29-01-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB, 210.00 , 296.00 , 280.00 , 280.00 , 280.00 , 280.00 , - ,-,400,
29-01-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE, 2.00 , 2.94 , 2.41 , 2.50 , 2.47 , 2.50 , (0.03),1.20%,82800,
29-01-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY, 6.80 , 10.50 , 7.50 , 7.50 , 7.50 , 7.50 , - ,-,600,
29-01-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM, 9.50 , 16.50 , 13.00 , 13.00 , 13.00 , 13.50 , (0.50),3.70%,13000,
29-01-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM, 15.15 , 27.80 , 16.90 , 17.10 , 17.05 , 17.05 , - ,-,26300,
29-01-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR, 0.33 , 0.53 , 0.35 , 0.40 , 0.36 , 0.38 , (0.02),5.26%,194200,
29-01-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 ", - ,-,-,
29-01-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH, 1.81 , 2.60 , 2.40 , 2.40 , 2.40 , 2.31 , 0.09 ,3.90%,200,
29-01-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL, 1.08 , 2.68 , 1.29 , 1.43 , 1.39 , 1.43 , (0.04),2.80%,1500,
29-01-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE, 6.50 , 9.98 , 8.40 , 8.66 , 8.44 , 8.40 , 0.04 ,0.48%,7700,
29-01-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC, 53.00 , 72.00 , 58.00 , 58.00 , 58.00 , 58.00 , - ,-,-,
29-01-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT, 305.00 , 500.00 , 405.00 , 407.00 , 406.25 , 406.00 , 0.25 ,0.06%,62800,
29-01-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB, 7.80 , 13.00 , 12.00 , 12.00 , 12.00 , 11.75 , 0.25 ,2.13%,2200,
29-01-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL, 143.25 , 185.00 , 149.00 , 152.00 , 149.75 , 150.75 , (1.00),0.66%,396200,
29-01-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH, 0.76 , 2.01 , 1.23 , 1.35 , 1.28 , 1.36 , (0.08),5.88%,1400,
29-01-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH, 10.40 , 12.25 , 10.40 , 10.40 , 10.40 , 10.40 , - ,-,-,
29-01-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA, 26.10 , 33.00 , 32.00 , 32.00 , 32.00 , 32.00 , - ,-,-,
29-01-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM, 25.95 , 39.95 , 35.50 , 36.25 , 35.85 , 36.20 , (0.35),0.97%,3596400,
29-01-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR, 4.98 , 9.16 , 6.20 , 6.20 , 6.20 , 6.18 , 0.02 ,0.32%,2400,
29-01-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD," 1,615.00 "," 2,100.00 "," 1,975.00 "," 1,975.00 "," 1,975.00 "," 1,975.00 ", - ,-,-,
29-01-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15, 152.56 , 195.36 , 176.17 , 177.95 , 176.68 , 177.05 , (0.37),0.21%,-,
29-01-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25, 167.57 , 221.63 , 199.20 , 201.98 , 200.26 , 201.37 , (1.11),0.55%,-,
29-01-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I," 1,723.96 "," 2,060.11 "," 1,881.91 "," 1,881.91 "," 1,881.91 "," 1,888.74 ", (6.83),0.36%,-,
29-01-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I," 2,935.01 "," 3,736.79 "," 3,434.52 "," 3,434.52 "," 3,434.52 "," 3,445.65 ", (11.13),0.32%,-,
29-01-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI, 127.01 , 169.11 , 155.59 , 155.59 , 155.59 , 156.56 , (0.97),0.62%,-,
29-01-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK," 1,511.03 "," 1,980.09 "," 1,772.28 "," 1,772.28 "," 1,772.28 "," 1,776.78 ", (4.50),0.25%,-,
29-01-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU," 1,201.29 "," 1,552.69 "," 1,385.33 "," 1,385.33 "," 1,385.33 "," 1,388.84 ", (3.51),0.25%,-,
01-02-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD, 8.20 , 14.50 , 13.85 , 13.85 , 13.85 , 13.85 , - ,-,-,
01-02-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ, 300.00 , 397.00 , 365.00 , 365.00 , 365.00 , 365.00 , - ,-,-,
01-02-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC, 64.00 , 90.00 , 78.00 , 78.00 , 78.00 , 78.00 , - ,-,-,
01-02-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT, 360.00 , 475.00 , 360.00 , 360.00 , 360.00 , 360.00 , - ,-,-,
01-02-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN, 14.80 , 20.00 , 16.60 , 17.80 , 17.00 , 17.85 , (0.85),4.76%,2900,
01-02-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK, 100.00 , 150.00 , 135.75 , 135.75 , 135.75 , 137.00 , (1.25),0.91%,200,
01-02-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 26.00 , 22.00 , 22.00 , 22.00 , 22.00 , - ,-,-,
01-02-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 11.90 , 8.90 , 9.36 , 9.04 , 9.32 , (0.28),3.00%,173200,
01-02-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 22.50 , 18.50 , 18.50 , 18.50 , 18.50 , - ,-,-,
