DATE,CODE,NAME,WEBSITE LINK,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
23-06-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12.25,12.8,12.4,12.3,0.1,0.81%,827300,
23-06-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,58.25,59,58.75,59,-0.25,-0.42%,38300,
23-06-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,45.4,45.7,45.55,45.55,0,0.00%,448300,
23-06-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.67,3.68,3.67,3.67,0,0.00%,400,
23-06-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,21.05,21.85,21.35,21.5,-0.15,-0.70%,28900,
23-06-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,43.35,44.25,43.35,43.25,0.1,0.23%,1385100,
23-06-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
23-06-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,25.25,25.5,25.4,25.45,-0.05,-0.20%,53000,
23-06-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,83.25,83.25,83.25,83.25,0,0.00%,-,
23-06-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,128.75,130,129,129.5,-0.5,-0.39%,33100,
23-06-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
23-06-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.95,0.99,0.98,0.98,0,0.00%,1300,
23-06-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,4.02,4.02,4.02,4.02,0,0.00%,-,
23-06-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
23-06-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,4.09,4.3,4.16,4.2,-0.04,-0.95%,2000,
23-06-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,6.8,7.54,6.92,6.86,0.06,0.87%,10010900,
23-06-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,23,23.3,23.15,23.05,0.1,0.43%,73200,
23-06-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.51,3.51,3.51,3.51,0,0.00%,-,
23-06-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,18,18,18,18,0,0.00%,2500,
23-06-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,14,14,14,14,0,0.00%,247300,
23-06-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.28,0.28,0.28,0.28,0,0.00%,106600,
23-06-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,5.36,5.48,5.36,5.38,-0.02,-0.37%,12500,
23-06-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
23-06-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,35,35.8,35,35.3,-0.3,-0.85%,19200,
23-06-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,40,40,40,40,0,0.00%,500,
23-06-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.29,1.3,1.3,1.32,-0.02,-1.52%,1100,
23-06-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8.82,8.82,8.82,8.04,0.78,9.70%,900,
23-06-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,3.92,4.1,3.98,3.96,0.02,0.51%,102700,
23-06-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
23-06-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
23-06-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.32,1.36,1.35,1.33,0.02,1.50%,126800,
23-06-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,25,25.6,25.05,25.7,-0.65,-2.53%,21000,
23-06-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,5.88,6,5.92,6.02,-0.1,-1.66%,1000,
23-06-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.3,7.38,7.3,7.3,0,0.00%,69900,
23-06-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.1,2.17,2.12,2.11,0.01,0.47%,309800,
23-06-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,320.25,320.25,320.25,320.25,0,0.00%,-,
23-06-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.4,2.45,2.4,2.4,0,0.00%,7335000,
23-06-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.92,7.94,7.92,7.9,0.02,0.25%,800,
23-06-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,9.7,10,9.72,10.05,-0.33,-3.28%,3300,
23-06-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.2,15.5,15.4,15.4,0,0.00%,316800,
23-06-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.41,0.42,0.42,0.39,0.03,7.69%,14800,
23-06-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
23-06-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,1.9,2,1.97,1.9,0.07,3.68%,4700,
23-06-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.5,1.5,1.5,1.5,0,0.00%,400,
23-06-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.2,8.56,8.3,8.04,0.26,3.23%,322100,
23-06-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,61.5,61.5,61.5,61.5,0,0.00%,-,
23-06-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,429,438,430.25,437.5,-7.25,-1.66%,11300,
23-06-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,10.85,11.35,11.05,11.35,-0.3,-2.64%,3500,
23-06-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,180,185,185,189,-4,-2.12%,52400,
23-06-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.34,1.39,1.34,1.39,-0.05,-3.60%,2200,
23-06-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
23-06-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,27.2,27.2,27.2,27.2,0,0.00%,-,
23-06-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,41,41.3,41.15,41.3,-0.15,-0.36%,5347200,
23-06-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6,6.1,6,6.08,-0.08,-1.32%,13000,
23-06-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1890,1890,1890,1890,0,0.00%,-,
23-06-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,201.94,204.19,202.83,203.42,-0.59,-0.29%,-,
23-06-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,227.25,229.17,228.01,228.87,-0.86,-0.38%,-,
23-06-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1898.68,1898.68,1898.68,1898.91,-0.23,-0.01%,-,
23-06-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3753.14,3753.14,3753.14,3768.13,-14.99,-0.40%,-,
23-06-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,172.3,172.3,172.3,172.94,-0.64,-0.37%,-,
23-06-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2093.58,2093.58,2093.58,2104.29,-10.71,-0.51%,-,
23-06-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1672.92,1672.92,1672.92,1680.7,-7.78,-0.46%,-,
24-06-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,11.7,12,11.8,11.7,0.1,0.85%,300,
24-06-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,405,405,405,405,0,0.00%,-,
24-06-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,80,80,80,80,0,0.00%,-,
24-06-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,320,320,320,320,0,0.00%,-,
24-06-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,18.5,18.5,18.5,18.65,-0.15,-0.80%,200,
24-06-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,147,147,147,134,13,9.70%,200,
24-06-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,25.45,25.45,25.45,25.45,0,0.00%,-,
24-06-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,9.8,10.1,9.88,10.1,-0.22,-2.18%,97800,
24-06-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,26.75,26.75,26.75,26.75,0,0.00%,-,
24-06-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12.3,13,12.7,12.4,0.3,2.42%,159700,
24-06-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,57.5,58.5,58,58.75,-0.75,-1.28%,39300,
24-06-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,45.55,45.95,45.7,45.55,0.15,0.33%,726100,
24-06-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.62,3.7,3.64,3.67,-0.03,-0.82%,9900,
24-06-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,21.05,21.9,21.5,21.35,0.15,0.70%,24100,
24-06-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,43.3,43.95,43.65,43.35,0.3,0.69%,1956600,
24-06-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
24-06-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,24.25,25.5,25,25.4,-0.4,-1.57%,84600,
24-06-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,83.25,83.25,83.25,83.25,0,0.00%,100,
24-06-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,127,128.25,127.75,129,-1.25,-0.97%,119000,
24-06-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
24-06-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.95,0.99,0.96,0.98,-0.02,-2.04%,500,
24-06-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,4,4.01,4,4.02,-0.02,-0.50%,1200,
24-06-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
24-06-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.75,4.1,4,4.16,-0.16,-3.85%,31700,
24-06-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,7.6,7.6,7.6,6.92,0.68,9.83%,53800,
24-06-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,22.8,23.3,23,23.15,-0.15,-0.65%,136000,
24-06-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.51,3.51,3.51,3.51,0,0.00%,100,
24-06-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,16.5,18,17.85,18,-0.15,-0.83%,1100,
24-06-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,14,14,14,14,0,0.00%,400,
24-06-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.27,0.28,0.27,0.28,-0.01,-3.57%,47300,
24-06-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,5.36,5.4,5.4,5.36,0.04,0.75%,9600,
24-06-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
24-06-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,35.5,35.5,35.5,35,0.5,1.43%,800,
24-06-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,40,40,40,40,0,0.00%,-,
24-06-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.29,1.38,1.29,1.3,-0.01,-0.77%,46800,
24-06-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8.5,8.8,8.58,8.82,-0.24,-2.72%,3400,
24-06-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,3.91,4,3.96,3.98,-0.02,-0.50%,850800,
24-06-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
24-06-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
24-06-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.29,1.37,1.3,1.35,-0.05,-3.70%,2584400,
24-06-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,25,25,25,25.05,-0.05,-0.20%,5200,
24-06-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,5.9,6.08,5.92,5.92,0,0.00%,4200,
24-06-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7,7.3,7.08,7.3,-0.22,-3.01%,321800,
24-06-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.1,2.15,2.12,2.12,0,0.00%,17500,
24-06-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,315,315,315,320.25,-5.25,-1.64%,400,
24-06-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.39,2.45,2.43,2.4,0.03,1.25%,73300,
24-06-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.92,8.7,8.24,7.92,0.32,4.04%,42300,
24-06-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,10,10,10,9.72,0.28,2.88%,1000,
24-06-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.15,15.5,15.4,15.4,0,0.00%,111800,
24-06-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.41,0.42,0.41,0.42,-0.01,-2.38%,141400,
24-06-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
24-06-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.15,2.15,2.15,1.97,0.18,9.14%,100,
24-06-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.4,1.4,1.4,1.5,-0.1,-6.67%,10000,
24-06-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.3,8.5,8.4,8.3,0.1,1.20%,6100,
24-06-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,67.25,67.25,67.25,61.5,5.75,9.35%,100,
24-06-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,432,432,432,430.25,1.75,0.41%,1100,
24-06-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.15,11.8,11.7,11.05,0.65,5.88%,3397200,
24-06-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,179.75,180,180,185,-5,-2.70%,107600,
24-06-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.28,1.34,1.32,1.34,-0.02,-1.49%,40100,
24-06-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
24-06-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,27.2,27.2,27.2,27.2,0,0.00%,-,
24-06-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,40.8,41.25,40.95,41.15,-0.2,-0.49%,9055800,
24-06-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.04,6.2,6.14,6,0.14,2.33%,3800,
24-06-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1890,1890,1890,1890,0,0.00%,-,
24-06-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,201.81,203.36,202.69,202.83,-0.14,-0.07%,-,
24-06-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,226.47,228.34,227.25,228.01,-0.76,-0.33%,-,
24-06-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1890.3,1890.3,1890.3,1898.68,-8.38,-0.44%,-,
24-06-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3736.36,3736.36,3736.36,3753.14,-16.78,-0.45%,-,
24-06-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,171.61,171.61,171.61,172.3,-0.69,-0.40%,-,
24-06-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2090.17,2090.17,2090.17,2093.58,-3.41,-0.16%,-,
24-06-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1670.19,1670.19,1670.19,1672.92,-2.73,-0.16%,-,
25-06-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,11,11.75,11.7,11.8,-0.1,-0.85%,8800,
25-06-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,405,405,405,405,0,0.00%,100,
25-06-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,80.5,85,82.75,80,2.75,3.44%,200,
25-06-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,320,320,320,320,0,0.00%,-,
25-06-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,18.45,18.5,18.5,18.5,0,0.00%,500,
25-06-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,147,149,147.75,147,0.75,0.51%,2800,
25-06-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,25.45,26,25.8,25.45,0.35,1.38%,300,
25-06-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,9.9,10.1,9.92,9.88,0.04,0.40%,83600,
25-06-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,26.75,26.75,26.75,26.75,0,0.00%,-,
25-06-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12.5,13.05,13,12.7,0.3,2.36%,450300,
25-06-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,60,60,60,58,2,3.45%,100,
25-06-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,45.55,47,46.6,45.7,0.9,1.97%,3492600,
25-06-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.6,3.9,3.63,3.64,-0.01,-0.27%,7000,
25-06-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,21,21.9,21.1,21.5,-0.4,-1.86%,48700,
25-06-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,43.55,44.25,43.85,43.65,0.2,0.46%,1749300,
25-06-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
25-06-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,24.25,25.3,25.15,25,0.15,0.60%,72500,
25-06-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,81.25,81.25,81.25,83.25,-2,-2.40%,100,
25-06-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,127.25,130,130,127.75,2.25,1.76%,38800,
25-06-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
25-06-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.96,0.99,0.98,0.96,0.02,2.08%,300,
25-06-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,4,4,4,4,0,0.00%,-,
25-06-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
25-06-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.84,4.1,4.02,4,0.02,0.50%,6200,
25-06-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,8.34,8.34,8.34,7.6,0.74,9.74%,96400,
25-06-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,23,23.3,23.05,23,0.05,0.22%,170700,
25-06-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.51,3.51,3.51,3.51,0,0.00%,-,
25-06-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,17.4,17.4,17.4,17.85,-0.45,-2.52%,100,
25-06-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,14,14,14,14,0,0.00%,100,
25-06-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.27,0.28,0.27,0.27,0,0.00%,500,
25-06-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,5.3,5.4,5.36,5.4,-0.04,-0.74%,200,
25-06-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
25-06-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,35,35.45,35.05,35.5,-0.45,-1.27%,59000,
25-06-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,40,40,40,40,0,0.00%,-,
25-06-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.29,1.3,1.29,1.29,0,0.00%,1800,
25-06-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8.58,8.58,8.58,8.58,0,0.00%,-,
25-06-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,3.92,4,3.95,3.96,-0.01,-0.25%,562500,
25-06-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
25-06-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
25-06-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.3,1.34,1.3,1.3,0,0.00%,2026500,
25-06-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,25,25,25,25,0,0.00%,1700,
25-06-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,5.98,6.02,6,5.92,0.08,1.35%,2400,
25-06-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.22,7.5,7.36,7.08,0.28,3.95%,56800,
25-06-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.1,2.17,2.11,2.12,-0.01,-0.47%,82700,
25-06-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,310,310,310,315,-5,-1.59%,200,
25-06-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.4,2.45,2.41,2.43,-0.02,-0.82%,482000,
25-06-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,8.5,8.5,8.5,8.24,0.26,3.16%,4500,
25-06-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,10,10,10,10,0,0.00%,4600,
25-06-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.45,15.95,15.7,15.4,0.3,1.95%,36500,
25-06-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.41,0.42,0.42,0.41,0.01,2.44%,152200,
25-06-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
25-06-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.15,2.15,2.15,2.15,0,0.00%,-,
25-06-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.3,1.35,1.34,1.4,-0.06,-4.29%,12100,
25-06-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8,9,8.2,8.4,-0.2,-2.38%,92800,
25-06-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,67.25,67.25,67.25,67.25,0,0.00%,100,
25-06-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,432,433,432,432,0,0.00%,21100,
25-06-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.5,11.75,11.75,11.7,0.05,0.43%,569300,
25-06-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,180,185,181.5,180,1.5,0.83%,191800,
